zip_code,asian_ratio,white_ratio,black_ratio,age,income
50435,0.004498,0.983508,0.000000,50.4,31908
42456,0.002224,0.961453,0.000000,51.2,24375
65767,0.001620,0.964903,0.007019,53.3,16903
08738,0.002918,0.983463,0.011673,68.6,41823
65243,0.001161,0.967118,0.005803,33.7,24250
76431,0.001024,0.907881,0.014671,46.2,23689
15225,0.002737,0.886861,0.054745,47.4,28266
44802,0.003012,0.986948,0.000000,43.4,34511
68948,0.008955,0.976119,0.000000,51.2,22875
96017,0.021127,0.950704,0.021127,62.3,17500
97828,0.000953,0.965375,0.002541,51.7,25279
73645,0.002152,0.850789,0.000000,46.5,19318
05871,0.002107,0.938202,0.007022,46.5,29135
18471,0.005396,0.994604,0.000000,46.3,51063
61744,0.001677,0.941308,0.029625,42.2,34228
69169,0.005348,0.991087,0.003565,53.1,29718
50468,0.002122,0.990806,0.007072,48.3,34375
98601,0.000880,0.961279,0.002933,32.7,30338
97131,0.001209,0.972592,0.002821,53.9,27944
84719,0.036585,0.963415,0.000000,37.5,
56068,0.003096,0.994840,0.000000,48,31060
73048,0.001311,0.898209,0.003932,35.4,30437
62019,0.008043,0.991957,0.000000,56.2,25833
43330,0.021583,0.978417,0.000000,31.8,26875
05359,0.006160,0.928131,0.000000,56.1,29048
56589,0.001397,0.457382,0.000932,38.6,24980
19505,0.000943,0.972973,0.000000,49.3,31471
44629,0.001156,0.978814,0.005008,37.6,28542
27856,0.000181,0.647961,0.317366,46.8,26168
55923,0.000631,0.982751,0.005679,38.7,36592
03215,0.015707,0.984293,0.000000,53.6,52000
46982,0.001295,0.982729,0.000000,37.3,21600
66952,0.008646,0.910663,0.000000,55.7,18500
95319,0.001778,0.736218,0.048014,36.8,14118
03813,0.001141,0.940281,0.007988,46.3,30800
52169,0.008152,0.967391,0.000000,49.8,29545
62685,0.001420,0.929957,0.038807,47.1,29727
31027,0.000323,0.660783,0.327378,36,19824
65215,0.011673,0.891051,0.027237,19.3,2936
45352,0.013216,0.841410,0.145374,36.7,26250
98279,0.004666,0.959565,0.004666,57.7,30060
50423,0.001104,0.975340,0.005153,46.5,29649
12950,0.003571,0.878571,0.050000,47.1,28333
72577,0.004717,0.946541,0.000000,45.9,23958
68629,0.002199,0.978739,0.006598,49,29038
47923,0.000891,0.983665,0.000000,39.5,30889
62069,0.000972,0.988979,0.000648,44.6,28289
48744,0.000723,0.959759,0.004819,46.6,21754
37029,0.000485,0.975113,0.008242,43.9,33462
13406,0.004478,0.970149,0.000000,46.3,27083
25186,0.003021,0.839879,0.104733,36.9,21069
55703,0.004386,0.929825,0.004386,49.8,29605
61285,0.002066,0.992424,0.005510,54.2,28229
48470,0.003947,0.992105,0.000000,45.6,25216
53503,0.001512,0.964214,0.009073,40.2,31351
46301,0.004762,0.973016,0.017460,64.1,39583
08019,0.002979,0.832175,0.034757,42.2,40714
31719,0.000320,0.270573,0.716405,35,17070
56655,0.001982,0.876486,0.001321,61,25439
45864,0.020000,0.966667,0.000000,54.5,34306
54722,0.000738,0.964347,0.008606,36.8,26641
58845,0.007595,0.875949,0.022785,30.7,40268
73773,0.001488,0.921131,0.046131,40,30308
72459,0.002203,0.986784,0.000000,54.3,16565
06031,0.002066,0.964876,0.024105,53.3,44861
18830,0.004894,0.995106,0.000000,50.7,31250
56045,0.003106,0.908903,0.004141,46.4,29120
12503,0.005111,0.964225,0.017036,55.7,35592
35649,0.041096,0.849315,0.109589,57.5,
17261,0.010638,0.599291,0.312057,56.3,9046
49915,0.008621,0.968391,0.000000,56.1,20483
56525,0.026087,0.973913,0.000000,47.5,41500
57068,0.002114,0.985906,0.001409,43.7,35542
84522,0.008242,0.958791,0.000000,51.9,20375
55080,0.001212,0.983037,0.000000,46.2,33704
49716,0.003293,0.965971,0.017563,48.5,24000
45118,0.000815,0.955200,0.006516,46.3,29413
62248,0.008547,0.991453,0.000000,34.5,26154
53570,0.001149,0.985441,0.000766,44.6,32553
61079,0.016667,0.961111,0.000000,32.9,25000
93563,0.007194,0.721823,0.093525,48.9,31842
44003,0.000689,0.982537,0.001379,45.9,21875
05061,0.002046,0.985675,0.005457,27.8,23150
14772,0.000745,0.959503,0.002733,36.8,24694
15423,0.001210,0.976200,0.010891,46.4,26985
21672,0.016854,0.955056,0.000000,59.9,26136
05450,0.000596,0.962455,0.016091,42.4,30576
36262,0.002069,0.980690,0.004828,37.9,17458
56519,0.012397,0.962810,0.000000,45.8,26500
79355,0.001588,0.967708,0.004764,33.3,25972
76687,0.001551,0.944674,0.048604,47.1,22135
64652,0.006993,0.962704,0.000000,52.4,23750
51237,0.001808,0.980108,0.000000,46.2,28115
82410,0.001345,0.953832,0.000896,49.7,24453
05448,0.003158,0.984211,0.000000,47.1,35111
50217,0.004983,0.993355,0.000000,37.9,29792
53137,0.001833,0.978009,0.000000,45.8,35175
99694,0.001837,0.816901,0.005511,36.5,21914
03457,0.004444,0.922963,0.000000,47.1,32406
99773,0.010714,0.132143,0.000000,22.5,12000
83851,0.001689,0.640203,0.003378,45,21469
04616,0.003501,0.974329,0.000000,53.8,21118
99581,0.003932,0.013106,0.002621,25.5,12270
18417,0.002806,0.985968,0.000000,53.3,24879
58476,0.011494,0.984674,0.000000,51.6,38438
49922,0.004552,0.987860,0.000000,36.2,35625
54769,0.004518,0.972892,0.013554,53.1,30078
04292,0.002806,0.976614,0.000000,40.2,19634
36528,0.002377,0.982567,0.000000,57.5,33233
72768,0.003352,0.977654,0.000000,47.5,25563
14716,0.001054,0.836555,0.106854,34.6,18106
08026,0.001378,0.921911,0.021130,45,35703
55046,0.000554,0.987818,0.004430,32.2,37676
38251,0.001224,0.957568,0.017136,45.9,21268
14507,0.002281,0.956654,0.015209,41.6,27730
59844,0.004594,0.977029,0.000000,53.2,20550
28450,0.001155,0.711701,0.085065,45,26695
62461,0.005772,0.994228,0.000000,50,31856
47857,0.009281,0.967517,0.016241,55.2,20547
49814,0.002935,0.947175,0.000000,47.6,26176
74766,0.002653,0.584218,0.024536,36.1,19781
93605,0.023529,0.970588,0.000000,28.3,69250
18614,0.001721,0.974613,0.000000,53.8,23461
56342,0.001480,0.908216,0.000000,53.2,24544
62868,0.002380,0.978584,0.007139,39.7,31862
57004,0.001221,0.994504,0.000000,46,33357
87416,0.000751,0.104789,0.003568,32.5,19935
54177,0.001370,0.979788,0.001028,53.8,22489
46978,0.001876,0.961069,0.003752,42.2,28495
59749,0.002346,0.969501,0.000000,53.6,24575
65354,0.005236,0.912304,0.000000,43.6,16103
33965,0.002561,0.791293,0.118438,19.5,3089
30184,0.000600,0.937115,0.024614,44.9,31419
62957,0.003906,0.947266,0.043945,40,20705
03832,0.011594,0.971014,0.000000,58.1,33000
04732,0.002273,0.982955,0.000000,46.1,23662
72554,0.001639,0.959443,0.011471,49,14302
56260,0.004283,0.953961,0.000000,47.9,27135
66449,0.004571,0.993143,0.000000,47.3,28158
38390,0.004751,0.865796,0.100950,45,22273
04923,0.008565,0.970021,0.000000,56.9,18274
97864,0.022472,0.949438,0.000000,56,13056
77360,0.000787,0.953186,0.032848,47.6,20526
97063,0.004324,0.962162,0.003243,63.7,20123
63601,0.000262,0.970502,0.016875,37.5,21187
68863,0.003125,0.935156,0.004688,35.7,24873
74867,0.005141,0.632391,0.020566,49.8,22708
56552,0.009456,0.990544,0.000000,38.7,30568
01966,0.000557,0.976893,0.001531,53.4,35796
63434,0.005814,0.944767,0.043605,30.6,19453
84017,0.000922,0.993086,0.000000,35.1,32064
54928,0.008658,0.943723,0.000000,38.4,26875
79059,0.005674,0.982979,0.000000,37.9,31447
68955,0.001920,0.972156,0.000000,39.9,29116
50050,0.005642,0.990127,0.000000,48,28750
07717,0.002205,0.970232,0.004961,52.4,51096
53125,0.002177,0.966794,0.008710,58.1,37917
33493,0.000728,0.395192,0.558550,38.2,16439
62082,0.001416,0.930619,0.045664,39,21046
35036,0.011364,0.298295,0.690341,18,13309
29482,0.001951,0.980488,0.006829,47,50043
65350,0.002049,0.955943,0.004098,37.2,22488
59275,0.011730,0.947214,0.000000,47.9,30156
62282,0.009195,0.944828,0.000000,47.8,28750
54846,0.008439,0.934599,0.000000,52,28594
03450,0.004381,0.970427,0.002191,57.7,37895
98068,0.013841,0.764706,0.190311,52.1,30069
04739,0.004571,0.989714,0.000000,57.7,17853
05674,0.002331,0.984266,0.006993,45.2,37837
16930,0.003033,0.984079,0.001516,41.5,25219
88347,0.027027,0.972973,0.000000,29.7,
99124,0.012384,0.399381,0.021672,35.6,24583
28637,0.002274,0.898806,0.064810,36.4,21113
98638,0.003123,0.907104,0.026542,50.6,29432
54460,0.001540,0.953811,0.002694,43.4,23460
15957,0.006711,0.993289,0.000000,51.1,31178
03464,0.003660,0.971638,0.019213,47.6,32781
50216,0.001641,0.989331,0.000000,51.2,35464
78839,0.000432,0.896444,0.006594,30.6,13499
67059,0.004082,0.927551,0.023469,35.2,25172
62009,0.002311,0.991334,0.000000,38.9,21194
54986,0.000807,0.993944,0.000000,49.3,34779
31796,0.003626,0.655485,0.323663,56,16992
83846,0.004566,0.930365,0.000000,34.1,23068
32228,0.010256,0.758974,0.202564,22,22005
62410,0.003342,0.955723,0.000000,35.2,26034
68814,0.004357,0.916122,0.000000,45.2,25707
37317,0.001609,0.950925,0.000000,47.5,22147
56511,0.002195,0.901756,0.004391,45.6,34116
62894,0.003683,0.980663,0.001842,39.7,31694
98288,0.023392,0.912281,0.046784,56.8,31875
05857,0.001858,0.946122,0.000000,51.3,22931
74442,0.004790,0.774850,0.000000,49.7,24102
14034,0.001386,0.761608,0.153500,43.9,18645
50475,0.002494,0.989401,0.000000,49,25169
91917,0.003556,0.751111,0.042667,37.6,24591
50464,0.007143,0.973214,0.008929,39.9,32679
69358,0.002086,0.968717,0.006778,37.4,27863
74521,0.020725,0.647668,0.000000,50.2,18333
80864,0.002983,0.937360,0.014914,49.2,23889
59482,0.006462,0.932149,0.000000,49.1,31786
71423,0.000811,0.986421,0.004256,27.8,26731
12923,0.006601,0.983498,0.006601,50.8,25000
84664,0.000439,0.952271,0.005925,31.7,31388
01026,0.004175,0.939457,0.044885,49.5,31544
56128,0.001972,0.983235,0.000986,43.4,27743
58636,0.004028,0.685801,0.000000,31.7,31163
85610,0.004577,0.911899,0.011442,60.2,24971
74454,0.001263,0.726785,0.065066,42.4,25798
64484,0.003487,0.974717,0.000000,37.2,21042
17518,0.002736,0.983584,0.004104,31.1,25110
53184,0.000927,0.927728,0.004170,38.9,25632
64492,0.002136,0.934864,0.037373,45.4,31500
57738,0.035088,0.956140,0.000000,54,39375
31038,0.006568,0.796388,0.197044,54.1,28224
78583,0.000587,0.977713,0.002199,46.7,18919
06782,0.001729,0.951599,0.003889,49.1,36496
05656,0.001107,0.964029,0.016879,29,17378
01223,0.001701,0.948958,0.011484,51.8,36650
56728,0.002782,0.984701,0.002086,50.6,40284
85624,0.002878,0.898561,0.000000,51.9,20363
73004,0.003956,0.867458,0.001978,34.8,31250
67484,0.004086,0.930541,0.040858,38.2,25028
12870,0.003281,0.977030,0.004102,46.4,21223
11964,0.002083,0.971875,0.000000,50.5,52214
74359,0.007394,0.232902,0.014787,32.4,19598
04987,0.004053,0.956434,0.005066,39.8,22750
83670,0.007220,0.992780,0.000000,50,18607
76936,0.001281,0.636771,0.002883,35.2,25641
82513,0.002426,0.944815,0.033960,60.1,27820
58571,0.008130,0.953252,0.000000,56.6,36591
14062,0.001266,0.941754,0.015828,50.1,26875
56536,0.009346,0.990654,0.000000,46,33750
61345,0.004808,0.971154,0.000000,43.4,36250
16639,0.002821,0.989422,0.004231,46.2,22799
55724,0.004981,0.946451,0.002491,52.1,26919
17864,0.001788,0.991059,0.000000,32.6,24116
85632,0.005270,0.914361,0.013175,53.7,25417
44431,0.000903,0.979693,0.001579,44.9,25799
63829,0.003759,0.947368,0.000000,37.5,18851
13739,0.005413,0.985115,0.004060,48.1,30417
97348,0.002316,0.957730,0.000000,37.9,29868
86338,0.007905,0.887352,0.005929,57.7,24073
66541,0.022472,0.955056,0.005618,53,28438
83334,0.001877,0.948381,0.000000,30.8,24156
54228,0.001475,0.990782,0.001475,43.4,29798
55943,0.001286,0.972347,0.003537,45.6,31223
13681,0.004825,0.967431,0.007238,31.4,24980
32628,0.000792,0.731181,0.203051,39,19967
03771,0.004260,0.989350,0.000000,45.4,27313
12910,0.001936,0.825266,0.109390,38,28063
63565,0.001122,0.978676,0.003086,48.8,21546
05843,0.001655,0.969384,0.007447,48.6,22330
30568,0.002082,0.876627,0.071317,53.2,16051
14855,0.003728,0.991612,0.000932,27.4,26607
99573,0.006250,0.618750,0.000000,30.5,18988
93267,0.000568,0.752307,0.000000,30.8,12873
62466,0.000809,0.683934,0.284500,35.1,21277
04655,0.003663,0.907509,0.039377,48.8,21269
70395,0.000939,0.803945,0.141817,42.2,29778
93517,0.006079,0.645897,0.003040,54.6,27734
54766,0.002343,0.972466,0.007030,37,24957
05651,0.002829,0.944837,0.008487,48.6,31591
61367,0.005571,0.980501,0.001393,48,32234
64756,0.006908,0.956822,0.000000,52.4,19070
53507,0.001774,0.941463,0.017295,36.7,40978
58351,0.007905,0.867589,0.000000,46,35769
35579,0.001213,0.937235,0.024864,42.4,23867
30434,0.000739,0.322128,0.669560,34.9,18625
93244,0.009950,0.980100,0.000000,58.7,29063
14809,0.001716,0.975547,0.006006,44.6,26056
46772,0.001238,0.996904,0.000000,21.8,27042
64835,0.002221,0.881732,0.017213,34.2,21628
44889,0.000540,0.996221,0.000000,43.9,31193
53523,0.000830,0.975711,0.005813,47.2,37358
65764,0.002349,0.923077,0.000000,32.5,17097
56623,0.001554,0.924631,0.000389,52.4,23682
89049,0.001452,0.855172,0.063158,41.6,23025
54835,0.004255,0.920213,0.004255,49.6,21607
41008,0.000575,0.898288,0.028054,36.8,20912
63785,0.004324,0.966486,0.011892,49,19706
45820,0.007547,0.981132,0.000000,38.4,25625
43527,0.002055,0.913155,0.003083,46,25734
80438,0.009975,0.960100,0.012469,56.1,27750
54418,0.004197,0.985310,0.002099,49.9,27845
51525,0.003487,0.971229,0.000000,44.6,33806
51241,0.002331,0.959207,0.000000,39.8,33878
96120,0.003646,0.670921,0.009116,47.1,23333
57625,0.000888,0.104597,0.000666,25.7,21682
56754,0.007339,0.983486,0.000000,35.9,30781
42031,0.001384,0.842961,0.122449,49.2,16588
95635,0.004598,0.910345,0.018391,57.1,19420
62355,0.004739,0.979858,0.000000,50.7,21316
49425,0.001040,0.959449,0.001300,34.2,24647
47840,0.002175,0.997825,0.000000,33.2,32845
05065,0.003774,0.974528,0.005660,47,33286
56295,0.012500,0.968750,0.003125,35,27250
99720,0.021505,0.150538,0.000000,28.5,13661
53569,0.002886,0.971140,0.013709,36.9,25773
54638,0.002817,0.982394,0.002817,45.9,27574
61368,0.002642,0.985469,0.002642,49.5,26603
74651,0.004920,0.456335,0.004920,34.1,28295
56028,0.003084,0.994603,0.000000,49,36031
39111,0.000421,0.613436,0.374159,37.2,18267
53919,0.001502,0.989486,0.000000,40.2,30728
62997,0.006849,0.993151,0.000000,29.7,23125
14722,0.011765,0.811765,0.067647,51.9,
34269,0.000985,0.933038,0.058099,65,23852
73766,0.003431,0.897942,0.000858,37.4,30893
58205,0.008658,0.831169,0.138528,22.5,23400
04095,0.003289,0.986842,0.000000,50.7,27267
73659,0.019900,0.890547,0.000000,52.6,28000
57355,0.003475,0.947871,0.000000,38.2,29176
75152,0.000852,0.857265,0.042182,32,28451
43804,0.001067,0.978122,0.005603,22.9,22212
63623,0.004825,0.968637,0.013269,54.3,16165
83236,0.001778,0.960444,0.000000,35,23170
39096,0.002044,0.066428,0.919775,23.3,9888
04411,0.002706,0.958728,0.000000,48.1,27096
04417,0.017167,0.982833,0.000000,60.3,21250
65630,0.013158,0.851974,0.000000,53.6,29444
50675,0.001718,0.988832,0.000000,43.9,29854
41045,0.002211,0.919845,0.041459,36.8,25237
75125,0.000641,0.831142,0.091244,33.6,26584
24122,0.002586,0.948933,0.047835,48,28059
52656,0.001685,0.990733,0.000000,49.2,34610
44307,0.000536,0.110798,0.829582,33.4,14876
54465,0.007313,0.985375,0.000000,62.6,21625
29148,0.000591,0.504358,0.487517,52.6,19053
76656,0.001639,0.885246,0.060656,34.8,22784
49626,0.012308,0.833846,0.009231,59.4,23043
57262,0.000755,0.399283,0.002643,34.3,21338
62822,0.001267,0.991134,0.004117,36.4,20844
97523,0.000599,0.982167,0.004196,53.3,19508
14516,0.001678,0.945889,0.015101,48.7,31370
04057,0.062500,0.640625,0.000000,21.3,8088
05488,0.000498,0.928856,0.001990,42.4,29221
62567,0.003854,0.988439,0.000000,39.6,32266
49757,0.004711,0.634865,0.176678,44.6,20283
16620,0.013937,0.982578,0.000000,45.4,21800
39739,0.001693,0.270957,0.704488,40.2,13101
61325,0.004061,0.954315,0.001015,43.9,36509
50254,0.015038,0.984962,0.000000,48.4,30795
73552,0.002596,0.774822,0.014276,42.4,33333
96059,0.005848,0.888889,0.000000,52.1,17266
40009,0.004410,0.994487,0.000000,43.9,19340
74558,0.009569,0.889952,0.002392,50.3,18750
43917,0.001305,0.983355,0.004569,47.4,26007
12155,0.002212,0.969580,0.002212,46.1,22549
26807,0.001551,0.963940,0.023653,56.8,24633
17097,0.005291,0.977513,0.000000,48,24292
83549,0.005789,0.976845,0.000000,62.1,21472
45346,0.001910,0.982808,0.000000,47.3,28913
60550,0.002353,0.945882,0.050588,38.7,29866
66035,0.003077,0.760769,0.191538,20.5,16011
56338,0.002417,0.969184,0.002417,49.5,30645
74126,0.000384,0.249688,0.574542,34.5,16602
06242,0.003257,0.975570,0.000000,48.1,37356
55767,0.000848,0.856416,0.053871,47.2,17660
15840,0.001902,0.985259,0.004755,46.9,25705
50162,0.003182,0.993636,0.001591,36,30607
52043,0.001815,0.980490,0.010889,52.3,29922
73754,0.003584,0.971326,0.000896,39.7,28719
98320,0.003587,0.944395,0.000000,61.4,25471
97720,0.000933,0.897340,0.012133,46.2,20669
13682,0.004684,0.995316,0.000000,44.8,32146
86044,0.001079,0.005125,0.000809,28.7,12475
61883,0.000943,0.932611,0.013195,37.9,26687
52752,0.008247,0.985567,0.006186,46.5,25511
71023,0.001184,0.822328,0.140657,34.5,20568
60146,0.001548,0.955495,0.000000,37.4,31118
79311,0.001107,0.925864,0.003320,36.2,28993
68941,0.005291,0.974868,0.000000,46.9,33036
68939,0.003373,0.986509,0.002530,49.7,24352
99157,0.005442,0.953741,0.002721,46.3,18606
01068,0.002163,0.981071,0.002163,46.7,36067
47841,0.001846,0.995385,0.000000,38.4,25590
27551,0.002279,0.523647,0.388034,55.7,25158
05254,0.019704,0.965517,0.000000,50.1,50795
54876,0.002747,0.743132,0.002747,49.8,23837
74435,0.001191,0.676891,0.028886,47.8,19895
08752,0.001818,0.976818,0.006818,59.7,44667
67443,0.002212,0.956305,0.003872,40,34559
49705,0.004520,0.936723,0.000000,38.9,18750
45318,0.000704,0.976056,0.003345,41.6,25825
05905,0.005674,0.968794,0.001418,57.2,25433
79719,0.006339,0.973059,0.000000,33.1,24205
52755,0.001929,0.991803,0.000000,39.1,35340
17774,0.002952,0.975646,0.005904,45.9,26035
17771,0.001246,0.990651,0.003116,47.4,26857
17764,0.001843,0.961751,0.008756,47.7,18454
79079,0.001484,0.836053,0.056009,43.4,26223
44838,0.015267,0.973282,0.000000,35.2,30750
60917,0.007273,0.989091,0.000000,36.3,30833
54486,0.001760,0.959525,0.002640,47.4,24382
85608,0.000646,0.805977,0.139903,34.5,11005
57223,0.003086,0.989969,0.000000,35,37893
57457,0.048193,0.951807,0.000000,52.3,54688
47666,0.002226,0.967724,0.010017,38.4,23459
50244,0.002094,0.967016,0.000000,32.9,37482
79095,0.001482,0.781401,0.041867,39.8,20397
04441,0.002104,0.963703,0.001052,56.6,24447
67529,0.010025,0.989975,0.000000,51.7,26845
61418,0.007092,0.985816,0.000000,54.6,26298
62037,0.001936,0.971442,0.016457,47.3,29605
83276,0.001053,0.981564,0.000000,36,26374
56327,0.005096,0.982166,0.003822,44.8,33500
15324,0.007299,0.963504,0.000000,47.6,25714
72358,0.002821,0.511989,0.452750,37.3,13015
01341,0.002295,0.991968,0.000000,50.9,41570
16611,0.001516,0.990144,0.000000,47.8,27113
84779,0.007782,0.986381,0.005837,37.2,22695
59918,0.006504,0.933333,0.004878,49.1,24861
25275,0.002026,0.913374,0.000000,46.1,20337
68067,0.003451,0.273512,0.005177,27.2,16985
56683,0.005658,0.977369,0.008487,46.3,29375
39669,0.000794,0.243297,0.754518,34.9,19139
72932,0.002294,0.893922,0.000000,36.8,21838
65679,0.001531,0.899732,0.018752,36.6,26063
16844,0.001453,0.980378,0.009448,46.4,30947
76363,0.009238,0.838337,0.115473,37.4,27375
95646,0.054795,0.780822,0.109589,30.5,
69122,0.005698,0.971510,0.001425,38.4,25000
60951,0.004700,0.987074,0.008226,47.9,30956
03593,0.009615,0.990385,0.000000,58.5,33194
66835,0.003381,0.944210,0.000000,46.8,30747
99613,0.009662,0.608696,0.009662,36.8,43194
11719,0.001115,0.875139,0.075530,50.5,31964
55756,0.008889,0.971111,0.000000,46.1,27461
48632,0.000790,0.949812,0.004742,50.8,20354
04920,0.002401,0.976591,0.018007,52.4,18512
54103,0.008403,0.957983,0.000000,55.3,26067
32008,0.000832,0.944676,0.020175,49.7,21039
48209,0.000121,0.570828,0.096253,29.4,17531
49880,0.003763,0.907808,0.000000,47,27727
50063,0.001504,0.995489,0.000000,39,34286
71725,0.008130,0.185366,0.800000,43.9,21250
43452,0.000368,0.945147,0.020294,50.3,27005
42041,0.001098,0.795390,0.160703,43.9,19580
74425,0.003504,0.784863,0.028031,52.7,20551
49435,0.001189,0.973841,0.000000,35.9,26306
78390,0.000962,0.913989,0.011160,34.9,22198
44045,0.013477,0.962264,0.024259,39.9,28042
71835,0.003765,0.826807,0.119729,46.7,23236
69127,0.005435,0.972826,0.008696,56.8,25179
04414,0.004136,0.986766,0.000000,55.7,21208
28457,0.000507,0.720012,0.117719,39.7,24093
56521,0.006418,0.691913,0.001284,35.4,28519
55982,0.011287,0.977427,0.000000,42.2,32500
75631,0.001594,0.888747,0.094676,36.6,26272
53016,0.013263,0.832891,0.114058,42.2,28875
75639,0.001792,0.724731,0.255556,45.6,21707
38738,0.001435,0.283501,0.706743,38.1,13854
05765,0.002998,0.980815,0.007794,46.3,30346
62023,0.040000,0.896000,0.000000,31.8,30417
08320,0.004296,0.231100,0.569588,36.8,6339
55322,0.001484,0.945384,0.032651,36.2,40489
53929,0.001937,0.963193,0.005812,46.3,25573
61877,0.002589,0.977214,0.014500,35.7,40158
53952,0.001535,0.969297,0.011360,51.9,26194
73570,0.004533,0.781505,0.059837,48.7,24479
61359,0.014164,0.966006,0.000000,42.4,27981
67431,0.002116,0.922979,0.017351,36.9,29063
48463,0.001113,0.977081,0.004005,48.6,28568
38562,0.000735,0.972675,0.007052,47.4,16961
33876,0.001093,0.938552,0.036519,60.5,21652
39067,0.003509,0.802807,0.190877,37.5,24592
14821,0.001661,0.985387,0.004982,47.4,28464
